product_id,category_id
9af7f2a8cfd8cae4b14bfd60352dd41a4b335dc6,02c1a1963b4ee3d6e2554c44e7d337c589164560
19afcfd02d02a68acbd7fc5a91391c5e21ed1498,81fa6e802ba8d12928b079b3db00da28ea72b7ac
1c0d3aff21b4884be681c264149780d854121850,02c1a1963b4ee3d6e2554c44e7d337c589164560
8920e067faa4ac4c3f7bb37ec896b3f1c36fdc81,8cab72ba15144669a8aa3a3c03240e4af76aff6b
86b1936f1ecd7414084989eca2640c1b02d4d42f,ddcce45c907fca8dec65d26e3b0a52cfda6ab720
be2466ea2c7f7d60239fa185a704962f8f8b5735,0497c5842789f835cbddc9575d54be233aefb71b
588964babec9b299bb8bbab3c91f38bf40d0892b,02c1a1963b4ee3d6e2554c44e7d337c589164560
68eca0cf7cbcf2db020e6e869922824b8cbddf2a,02c1a1963b4ee3d6e2554c44e7d337c589164560
b2345069a2a8f5965c8f0c81a9e4e8627b7fdf5c,02c1a1963b4ee3d6e2554c44e7d337c589164560
b0485838fd9ebeb9628407f1d84563c49052ae9e,02c1a1963b4ee3d6e2554c44e7d337c589164560
a57e3353d192456efd6e2e7ebcc6bf2e60497961,02c1a1963b4ee3d6e2554c44e7d337c589164560
cf40e7f80c25b5a53c58e573bf9eb2627d12c5fb,02c1a1963b4ee3d6e2554c44e7d337c589164560
4bca566af618a26d3871d85a963467fc4aa8bc58,1215a54a8aa8add6af009e468786902841fb27d8
8b91ac155da0ccc663b09f8abbc374e8c4c51d73,02c1a1963b4ee3d6e2554c44e7d337c589164560
c5f8572f2f70a76e72fb025a0ea18bb92f122a44,02c1a1963b4ee3d6e2554c44e7d337c589164560
c368f960120acccae2b9f0497a95f8599aa93952,b3c427a7816298873db3df8cfaaf15b5067c159a
8dead4384b8e517dd0c20b4586994cb905f78c63,81fa6e802ba8d12928b079b3db00da28ea72b7ac
d0ee5b9aaf988b76571a340dd0e454a293a4b773,02c1a1963b4ee3d6e2554c44e7d337c589164560
f75c1fd63f39822adc62a322bce60e3974cb7d9b,
be0182fb35e4d73ecdf064561ffc16952429d52a,02c1a1963b4ee3d6e2554c44e7d337c589164560
ba2149f034af59f9bc52270dee27cb75f90297d4,02c1a1963b4ee3d6e2554c44e7d337c589164560
c839d3cccdafc95a9f8b4279e310a85ab0fb92e4,f04ac58992e194361f1f9c89e9728e9abcab6286
d81d4b3efdc83b2a4d930d6bfb7f9e9f92b884b1,5162e88ff2419b3f8dcd176280eca983e07ed5ac
3fea3281accceafadf3735966bdbdffbbb0220f8,02c1a1963b4ee3d6e2554c44e7d337c589164560
7315a9e0f062e0c5603b320754063db57b6afaf4,dcd40c45f05df928d7576db27c2f58ca7acca753
ea85aba0a314bd451118a85cce22d7afe55dfc4d,02c1a1963b4ee3d6e2554c44e7d337c589164560
072b628375b615525ef7f006b4477ef8f319cdc7,02cd561759340ee5361a2403afa1286dd6d032f3
5851b3c7cb6316b9f5715eaf0ca81ff3e2e57283,02c1a1963b4ee3d6e2554c44e7d337c589164560
fa9371a37d1fe7429a2b8a19d1ca4557e49eb9c0,02c1a1963b4ee3d6e2554c44e7d337c589164560
618a765633dbf119b8aae0ff221dc6ede32ddc40,
dbf5de15b12db6e4f2581bba2f70e3cf58654d58,02c1a1963b4ee3d6e2554c44e7d337c589164560
248cd0880536b5ecde4b312c97b20de9be9ee142,02c1a1963b4ee3d6e2554c44e7d337c589164560
e6e482d98a76b61cf85e19da2ea4c0c44929321e,02c1a1963b4ee3d6e2554c44e7d337c589164560
ca1b247ffbf0919b728054c67cb82dfd12b1e3df,02c1a1963b4ee3d6e2554c44e7d337c589164560
220ebba5a14e3959b7750f13b80c58ec38adf770,52373e4a5de228dde0bc74e9ce75447a8523c3c5
f154ef1697c68001557f426efff23605ca388484,02c1a1963b4ee3d6e2554c44e7d337c589164560
e9a498ad5dc9f1286775ca18ec14b77cd50e38c9,81fa6e802ba8d12928b079b3db00da28ea72b7ac
815876372cc7d35556cbfd42bbaed6cdce834f5c,
c99fa5aa8f2c8631dec8a7399cd3277118871ea9,02c1a1963b4ee3d6e2554c44e7d337c589164560
c8eb8e1ff65bb11f21029dbfc5494379339926df,02c1a1963b4ee3d6e2554c44e7d337c589164560
1a072d6fe998145c9ed9d96dcdb0df8d53445eb0,02c1a1963b4ee3d6e2554c44e7d337c589164560
d5c7d5987e694e77b0e83db7ecab6b193baba8b6,5162e88ff2419b3f8dcd176280eca983e07ed5ac
1d647de02f456182bffc72626d33d2b1d1c60c2e,02c1a1963b4ee3d6e2554c44e7d337c589164560
e33bc0367012e76c4596d9ca221bdf3d84b66e69,0497c5842789f835cbddc9575d54be233aefb71b
e8b77425b0ed6cef099a18d8600740e45c411a1c,39b688cbbcc973a30ce268eb76b578a7d8c4339d
8028fbd6d37bb1ea6ea5b0b6ae12a136649cd6e4,81fa6e802ba8d12928b079b3db00da28ea72b7ac
bd1eb61f55c028b61997e8381ab32d076778b2ff,02c1a1963b4ee3d6e2554c44e7d337c589164560
a5414c1f8095d7b0853fdcb76f4493169c9e6148,02c1a1963b4ee3d6e2554c44e7d337c589164560
c45d70f0362e06421f8e39a4721853bbcacd02da,
5ddd7247c9b196d9c8178c532c46934702864ca0,45e1c071f9d892a6caf520994b952c1c88dcb103
12aa36681dd8f61e82cc42d575c964258a6d0bc1,e4700157db82188bab92872b4f16b75f933d8d3f
0896772e0cd7749f194be3ba2392a37f494daa6c,02c1a1963b4ee3d6e2554c44e7d337c589164560
fcc102603852990e3c2265f6dd104a12322f2d14,02c1a1963b4ee3d6e2554c44e7d337c589164560
6b027e84d87ee535999558c0a5db9bffb460aee4,c642aa981d169bcba76399f858843878ccc7c9a6
2617992289391cb7732f522da250add600421bf9,81fa6e802ba8d12928b079b3db00da28ea72b7ac
868a102fa6ec1868a354f259bd0e128ac3d1c634,0464f37bde43433b0ec27c87837815614cdfef88
51ed26b9fbe23cbdb5ca1410e4c35b9630924a0d,
b9dcdbab190400901bf866421486e363802fdf74,02c1a1963b4ee3d6e2554c44e7d337c589164560
4bcd018c5aa013b63306902a1c885f5257f8da12,02c1a1963b4ee3d6e2554c44e7d337c589164560
f0129490c2ed57760597f4504f69e8db05bffec1,02c1a1963b4ee3d6e2554c44e7d337c589164560
c8f7077162bfaac5912b5ca1742d817ffd2716fb,02c1a1963b4ee3d6e2554c44e7d337c589164560
9f1dd5a23d74382e2af74b632afde17dd4a652e3,02c1a1963b4ee3d6e2554c44e7d337c589164560
f54a9fca994f9e8c8e6dad1873a38e173472b208,02c1a1963b4ee3d6e2554c44e7d337c589164560
698cd7eb8ed15c6b84c543c4fd4e68fced81e1a3,02c1a1963b4ee3d6e2554c44e7d337c589164560
ca4bd9fcde30169979984e3c015feb05fbe71833,02c1a1963b4ee3d6e2554c44e7d337c589164560
ddaca1ceeaed8d7fe8ad897d94b6e539efba3dec,02c1a1963b4ee3d6e2554c44e7d337c589164560
8278ec4f3c6e70fc0dec533d2d7de4ce0b7c2f0e,02c1a1963b4ee3d6e2554c44e7d337c589164560
ed0e1b11446fdc8c274d1503545e9c88d5984dd5,02c1a1963b4ee3d6e2554c44e7d337c589164560
a705f7568e57010fcf92d3522e9bb32c645c85f3,
835600fac2ec8a2846c676fec273d65e0084ee5d,d30379e5e77efbd1bfbec5e06799d8465b0cfd49
d79a5446b22fb5735445935fa46b2f4e7f6ca3e7,02c1a1963b4ee3d6e2554c44e7d337c589164560
ccd1b2f70cda2a6cd3bbcd1d4413399e7f8f910a,7ab099ce653f1f2fb3b01bf669fdcfe83eb2a33f
c091c4a27c9c0e4b621f6b24bdd798e8fb4999d0,02c1a1963b4ee3d6e2554c44e7d337c589164560
1604837c36c1ed900be94055bcfccfb8ef9a3267,02c1a1963b4ee3d6e2554c44e7d337c589164560
81594521e53e8db761cc0f08ec9948915e0cc92c,48149bd721d25b5baf63857cf41e6eccce458273
a2e857169a29b6ea95503efc75043089fcfd106d,02c1a1963b4ee3d6e2554c44e7d337c589164560
46510418af153dc96f87a3fb010e46bb6395f56d,02c1a1963b4ee3d6e2554c44e7d337c589164560
cfb17579d6ad7d1c6ee686956630aadfa19d36af,02c1a1963b4ee3d6e2554c44e7d337c589164560
1bfac9afd18245e6663eebbab12a1af65fe6740d,1215a54a8aa8add6af009e468786902841fb27d8
c1b022901a95ab5404209f48c376955aa75eb95c,ddcce45c907fca8dec65d26e3b0a52cfda6ab720
62d9ef1f96e2fc2ff1d5dba7ca997e61f7cc1b1d,02c1a1963b4ee3d6e2554c44e7d337c589164560
01913353922935890467f1826f0cb204f857465a,02c1a1963b4ee3d6e2554c44e7d337c589164560
c9f4f0060da2ea0543c04c01ce52eb6859a0a03b,02c1a1963b4ee3d6e2554c44e7d337c589164560
1922c4ef4571320036d6ff0d8fb902de5b6dd2b8,
fe251aa84b0969f6eb468a7ece7ba8f43171ef60,8cab72ba15144669a8aa3a3c03240e4af76aff6b
f1590c96906f73b497214f50c253550fc650dde7,02c1a1963b4ee3d6e2554c44e7d337c589164560
f7c90d24cf615b7084c7894c66fe6618157bd75c,dfd2149bda16fcd348ec0481f989a040339e7d3b
c04e80f9c2cc191524eaced687361e710e1aaf35,02c1a1963b4ee3d6e2554c44e7d337c589164560
6667072351ca5527d5bee5f6e7a5e39089e4e8f9,02c1a1963b4ee3d6e2554c44e7d337c589164560
36f99acd73e594e93db42698ed6d7274f89f7755,02c1a1963b4ee3d6e2554c44e7d337c589164560
26d29be0da58e31ac5177f2975459fa06d9dcb38,52373e4a5de228dde0bc74e9ce75447a8523c3c5
caf1ce8fd7a02c63c6332b0e21da49b87cd28dfa,02c1a1963b4ee3d6e2554c44e7d337c589164560
2b9f9c7a96325370e51133039f15ae9566db5b6f,a8465c5fa7abf8cc4f6c53b02fd99611e21e41ee
61dad3e50c61584051f83fb1eaed37842bf84f32,0cce5e2ff34bd08442f322139c66536d314d6c4c
f648d697a169673da127dafa1bfec02d87dda667,02c1a1963b4ee3d6e2554c44e7d337c589164560
5bf9c8bcee994dbc117b0059ea604c3e4e3053de,02c1a1963b4ee3d6e2554c44e7d337c589164560
1c9529f1e3514dd4113a8546aa09b4e7fac2dc78,0eaaa81bb54ef7048a5214f4d04bcf33fe7f50cc
e08b1fb77dc276f7276cfecace775e9eda69c2a9,02c1a1963b4ee3d6e2554c44e7d337c589164560
9fdd1fd81dd9e9c24fac745641505410cb4fc541,88c080af59302544bfee0f8c5b90f11b8f294d26
c511ad42a9087f745d49ec4b5ca5a2d2d8d5913d,02c1a1963b4ee3d6e2554c44e7d337c589164560
018d4f49d052b9300de4d28db9e1ccfd110a0049,
adea2861e35b2e288960d4db42a0608398a110a1,82117c4970cedaf77f3bc4dd7469d620c960466f
edbe7f747ffe6a03502b1ef2b056fbd9bbfae433,
a8abc2c710108846699da749f8569f4e04219cc1,6b311ef0012f99c594be9b2a57b84b9855dfb409
f25a9a12b812925e1de328c84002282518a6ae5b,d06e2155c848297d4e24e22fb107b8406da4241f
cb878a95e5b277267507522320e5a1c99fd855c0,b28c70653100b56a28a378daca6a712869ca7428
a3d19882d59255140b7359484c9ea3ef12ca5724,
e48d7e1fa28fee82497edf1a8e141057b2e64f85,1215a54a8aa8add6af009e468786902841fb27d8
7adfdcd6692924a97efa0272dd939868d1ee58b4,28cc8abe2485aa46a6e74bf53651f1ff30d34c9d
8f5cf4d3383b0bc6e923e58a6c128693be89e56f,c78f47082bddf3c99d44069b921fcd240901991d
fa51b7619b25424508137443e5d04fd57e7b8023,f04ac58992e194361f1f9c89e9728e9abcab6286
563a095458f7dcf6a7e7fd0dc5167a0cc83fed0e,f0bbc286cf5dec0008eb5c127248660422c48d22
8dbefdee83df8f1aa8efae07366498e34cb9e3f4,ebb9b2e4bf79848270c6549475deab7d87458586
67a11fc58fc7081a2980544bd8f13248278470ba,b10a3588135760dcbde682bf009fc668aea7dc33
dc6bce1222443dec5b2902d37b32d43fe7bcad7c,0c57c5df09a3dacdea8e7c2590096fa047d2f099
7135cde3b5f1ccf5a93c6833e2e0de38bee2a132,a7736265768ad6553a916bb933ce36547d304e99
bfa5bfae664e29bf6da8922b636bcf419517a72f,c51fa3d13bb080884956c78b92b4c30ff5881fba
22e5c042bb3ab17e3b30cb12e31ad5438f4127cc,
19160c78a125ff8073b38342bc21bcc7961a1579,839d6e57d98aca1b85d950fb11eb88364d7ed9a1
883b26d1dbb9d16e9d067d0225d2652d76b10f29,
b3e029d05b94606be64b03b06fa276354d9791c2,f039d9e285145ad28d1679e46f59b5dd0ee75012
0e7b19adedcb66e80cd8f8b700820972d3742f49,b3a507152e045d6168195811cda11af607564f62
47b65419acc62bcc2e671d6249160b2482e03c76,3dc31986ae7503bdc06dc4c9e6b8bca1dfb83cb2
72837f575af7b8d86fd5e6c92c4ad11d25d9a160,3ba63a6dae7425892f5c919f5c3cd3d7455c5a58
508948e2954d84e70903e000f772376f61415ef5,81fa6e802ba8d12928b079b3db00da28ea72b7ac
20049705036a9313b21fdff3acdf8edfaccfcf50,3dc31986ae7503bdc06dc4c9e6b8bca1dfb83cb2
6ce3ac632883e9f09a884c5b4d1c0edf42caa312,c642aa981d169bcba76399f858843878ccc7c9a6
790bf009b6d563890ef5ad7d1cf33706457c916e,3dc31986ae7503bdc06dc4c9e6b8bca1dfb83cb2
73c87203bbb872da75ce38c27ca51688004d1555,936d30414f256529fbba7ddf654837c8fb6f9f0f
1efd3e0950653c73743bb6333adf62dc4d48c611,2bf0d3b8281c44b10ab5f9981bcae1bd082276fc
dbce28fcadbebc756a489f83a0a712d59d15da7f,51bbf517eaf648d7c1c6a246efcae01a8639c0db
a6755fc3bb55afc89b93e9100953ee3858f490a8,
7fcb7542cf7d6bb99eae8d3d753e9b759bf3cbf2,6d94d5889d96fdb5e783c641f94964e11d2d490a
61ebec93bf88c34aecdb007c605b703075c8e9fc,e4700157db82188bab92872b4f16b75f933d8d3f
9ba336efe276a5d3c9910c3174d7e25f3b39c283,8fb7399efe3f64abd1b2e57ca4b2491279472749
677caaefb38efc9c3a77338ef1b0033af3956f8b,
28849564a1e17f69c628b672cf18edc6c93defb1,52a60d13102941bbd362cc5d0f934cbf28f05d19
48b36d532b407a5f85b554ede2e8991dd0110d39,0c57c5df09a3dacdea8e7c2590096fa047d2f099
102ffbb150d086e1c72e9c0dfcf697ca0238d096,847ee0a3f4e2fa81688c5082af46c8dfbfcdbd05
15bb9b4fa7ea262a7cc3f27d38477b78d7507449,fe35286a85711bcd0aebca81560cda9b26060904
1fb64b30d8b01db04bc08cc41c55f7307db21b55,
9ef4ee1afc8cda9bdc274585d792349350bb17cd,c2562d8f0099b28141ee32eee6ca17ff29e36814
62cb15232fa815a5e83c08ea0834a8a05f122db8,305e16c055b455657d581b1705d2bc52ca12ecfd
6e9f2b43bfb02c7e79d75a2b71b7ac7e52ffa25e,1757e8488aeb1a8ca4d8d4cab13da9937204c157
c6d688b03bca97ba9294f2d44e9cb4d42c0096e6,c642aa981d169bcba76399f858843878ccc7c9a6
8c388e50077bd7aec79cc94df7c73ed373a89a43,78545fd1f53b4bf92c271ba036569295c0fd5953
764d7111307664ea22dc91f0aa47d0430d0b20b2,48149bd721d25b5baf63857cf41e6eccce458273
a2ded9ba0b5a63fbbfdc3398a85542ea6efc1252,437c1024a74dcaefa6083de13385eccd2e3b44a2
69d0994beee2217779eeb819e272f79236502deb,3e5f2e7abf203b40e8c4e6fac5e20fd0d41bf58e
c7af0f013289720c14202cb4ba941f8d596043e5,936d30414f256529fbba7ddf654837c8fb6f9f0f
bd52d97b0dddef14ebf77b7c4d87885cdb32d311,2fe8eeb7d8dea5da87f8e81864db7a08cd5d2ec9
1608c92ecd16215cd433d9396a27067310d28c42,f5e978bf98ce272e3925b882ef46350dc85db0b6
97d18589e7457d6fbb8bad5fa34a75f3639c568e,cdec3eb04e04a567b1003679d5de06f33c66d03a
61ca5c9195304eabf3c339ad3e75113a29a46158,320d5b482940ece53470eb514fc7a2812e3d1d15
e94db9abdb1e5e4f1d865638bc0cfa719cfc4698,0cce5e2ff34bd08442f322139c66536d314d6c4c
3abe8c9e8a9d8a9cddbcb8892a64c5286efca6ca,85987c1a422c81742152ce07af8a5097aff83ff2
31d22fae542b5e61a1d8ea2d140b24d36b7dc847,61742e91974bc5f7a1885a6d4ef64302b58e3c60
aaf1a4a76382801b5e3fb8c286e34ce0cdb00d13,694d046b565cfb0be8e0b98bcaf30450a656f56e
948f2e914b620facd53f7a70258993a85e7780e9,006e8db8357de8fbe72fcfa522a0ce44ddfe55a0
2b736f5eaf709335ad6f47dfc948fef8790fe876,53da8791a67e9506c2e950fb8de5338f8dffdbd0
f5fc7ee7a925f7fffd097fafe3f385e1cdba6040,
2ff493ca0a6fbf7e7f6b49a13db0766eac4b660c,cdec3eb04e04a567b1003679d5de06f33c66d03a
fef9c69cc108b2e217cce4300697b4343f363909,c642aa981d169bcba76399f858843878ccc7c9a6
7090df0f8ad080ce70edc93a59ebe2dc877ea27d,43102a27c5cf65d35a6d00e7444cd6549d410628
86daff72490c0f9ecdc94e2cd80623de370a80d6,45e1c071f9d892a6caf520994b952c1c88dcb103
1d85c9d96be50406242d6b82c36c4b377cd74155,a7025ffdce7d51447f6e5b0cd6781378f3446ca7
0665a1a75c08d790de3b6e849ef33b1c304d739e,d6c7714758881e5e2c8d0fcc29e2e2fdc7da6340
647d673688eb97f7e9d7be174ca287138f37cc24,3d59bfde8594a1ed410c8be4436c960d67271a44
95f403b14f286fe5c95b0471439a65b89b6dcb6b,82117c4970cedaf77f3bc4dd7469d620c960466f
0180a008ec7bb055dc7fdab70387cbd47b7c1a4e,82117c4970cedaf77f3bc4dd7469d620c960466f
a8650eebbd9445c8b6aae2a2585c8cfa5feff7cb,6c8602652a986f61fbf0e8b7a83083c51752d21b
2551003afff568f7a989d5bbd99e49a0f3c93099,
cadd12c14e0d17d9482d5a38c461f99b8689c933,5a694ff7a60a8174dc7e8e9ac33788f3d37fd31c
b1d14ffc81c5879a0161401674bec07616b302e5,59307ad1b2361df86927e97aa53e34788f3d6a0f
9f8a807858f8d1eabcbbcff4bc48c2a0750e26a0,
920ddabcd8f975fa04c877c1812b113eb2003cfb,b3a507152e045d6168195811cda11af607564f62
d87c1a94b63b132c0846080ab15cfb48d32d8d97,320d5b482940ece53470eb514fc7a2812e3d1d15
a4ca31fa5fb42f64080f4154249d1ed0a1e4ecdc,90d08bed433a1b49cb01f433ea09eaad9c809e7d
30106340ccd44f7c95d906b06e176fa9ddbbf931,0bb4277bcf1a2bbd5b7cadc1b9bbf12bfba0aea7
19a6347e22a8c5ccac3c9e3a7220eefb2c2f1475,309672c82d35c1d947cc0da4bca28403d076a880
2d694eb35e46b2c9bc7288a06c8fbaf5d45c4357,11aaa177f354cf2fdb5fb6ab70c2aa49db4e8169
162776f8ec9083a9850b9b769850c194b2b917bc,
3d7dbe70bc0ddff0f9b6d6651d85f1bff6613a2f,c642aa981d169bcba76399f858843878ccc7c9a6
fdb379a0eb13306ff1cfa18d59700cc5c4edf44b,72fdfbb563f42fe121aca3d6fef663d5a0345d52
94e4e13cd3e54e550d7dc19245eb2d6733541088,22cc6ae69eb8a3ef08484197d77c46ebfc0baf6c
e0f3691ff734c33110c357d67fb86f984a390a43,c642aa981d169bcba76399f858843878ccc7c9a6
d05c60c07e1ac5d04f85e045c7d67482c2cd3467,
15c2f4490e3ea237ff2a88478d14747de958842c,04988f55d166e895ab78d5c6370227823e4e9e70
bdd0fc3238af8989e30e434378e0e5beb4ba595a,53da8791a67e9506c2e950fb8de5338f8dffdbd0
240858628b66e5ca6f44e6cbedae69091b69ade6,1809f81768d7328de3c700e4f3dd4f773322d456
d9644893112307d5417ba334cd1781c311aa11cb,
751bac3fa822c3c013fca927fab53465359bf072,847ee0a3f4e2fa81688c5082af46c8dfbfcdbd05
f7a96bf354c8c0383f62ab6cda7a4679211bedfd,22cc6ae69eb8a3ef08484197d77c46ebfc0baf6c
e4bf8e9b0c567401518aa32a4575fc985c2cad60,6f6a839b855f0bb3618964ac97f50e576620b50e
4c450f4069248306da1343c3b4642973fbe34e7e,f0bbc286cf5dec0008eb5c127248660422c48d22
19c89b199f72660e9a05cff939479d161fcf9f87,431f1a29e45428b457673097cf039e9270b61249
93d5fc017a67dc330c6376a6cd581b432166e73f,5162e88ff2419b3f8dcd176280eca983e07ed5ac
e79a54a919d56c099bb7a4557179a46b95f5c21c,fe35286a85711bcd0aebca81560cda9b26060904
934188ab195a40b83c8e657bf85bdae715afcc4c,6429b0bf92e5236451fc70ed377e57f1a3c0dd37
b83af513f9fd671a38b51a3a13db8e3abbafb45f,28cc8abe2485aa46a6e74bf53651f1ff30d34c9d
1625c43e8988a2b41abe68ecb294d292e1fff6e6,437c1024a74dcaefa6083de13385eccd2e3b44a2
36d8a85d549bc4181ca1b89280f76cd5081392a8,
76fe31ca0f768fb9c6e9fc009a44c6d8be1b74b5,1c5730199e4f14393a1d1d5bfc28e590d6daa31f
8997d52f890042fb450058a7c871857afbb440cd,8b8bee00f9256aafee391bd48d0d6dbca3b89cd1
47ad9a874f634e044ecea491243fefca6c0cf60b,0f2276d7ca1bc2dc5d9d5e1805ea0234c6622696
347339debe6fe36e1ce26d57f63f0ebd9f4dae32,6b311ef0012f99c594be9b2a57b84b9855dfb409
08a4a3f37f5c14977d8e2f690f15a56922096279,6b311ef0012f99c594be9b2a57b84b9855dfb409
5e7e287e16961c56f6c3318c1b75327c007e5691,6b311ef0012f99c594be9b2a57b84b9855dfb409
2cdde6bbe447acc8846824519e1e580462b74f97,
7c05e9cb43b6ef73f9c923eb9407bfcabdeb5977,c9465d4cff49898604ab4c56bbdab281a6565361
dead0297d501f4c263d083ee3a38d9736e31bdde,6b311ef0012f99c594be9b2a57b84b9855dfb409
fb486ec6ca6b2fdfa0d1d9135407e7ce4eacb8e8,6b311ef0012f99c594be9b2a57b84b9855dfb409
d7fc6f18b99252ea4fd028d8897a50ab9f6a9808,6b311ef0012f99c594be9b2a57b84b9855dfb409
e7adfaa90df3a6e87745d672b476522e12d057b8,6b311ef0012f99c594be9b2a57b84b9855dfb409
93ad8d4be505b4ec0bf5cf20d301244ca41bc718,
1b75007e3aed2b2650bd1c4bac4330ee0f85cf0c,6b311ef0012f99c594be9b2a57b84b9855dfb409
0b5e51ea59406951e67c9b9328f8892be24daa15,8fb7399efe3f64abd1b2e57ca4b2491279472749
d6127c023f551ba536772af58ac207b88a7fa646,e6b21961921bf7a34758079cfc2f13a4595d5e05
045efe9d4d1cf06e66ee7206e4792be55f61aa68,6b311ef0012f99c594be9b2a57b84b9855dfb409
7cb417c422a065f49f0e174aef1be5900cee0ad6,6b311ef0012f99c594be9b2a57b84b9855dfb409
3708b73b6697e73b577861f799a33096c3dcdcfb,1809f81768d7328de3c700e4f3dd4f773322d456
60a75965374f296175d3eeb99aaf792c927d1f20,6b311ef0012f99c594be9b2a57b84b9855dfb409
cfe48843caaf6e2b8651427f5171975d594702b4,6b311ef0012f99c594be9b2a57b84b9855dfb409
9c673efd451eb736440f21c81100f85b1e28da46,6b311ef0012f99c594be9b2a57b84b9855dfb409
899bb837cdc0ef750b6ec198b12005852df584a3,6b311ef0012f99c594be9b2a57b84b9855dfb409
48a2996d698144c36e230b908b8fb39ee7eee686,6b311ef0012f99c594be9b2a57b84b9855dfb409
91e5c2d6a813b9b41dcb6d5bc5dad4ce8dd47d74,
b18092f74ce2fe63de8ef57fabdab79cec708524,
f186ff0fe10a48e84940d0ecc335d7219fb70712,6b311ef0012f99c594be9b2a57b84b9855dfb409
3f14e2cbcfe316eb974ac16a3aabeb704f7899a2,6b311ef0012f99c594be9b2a57b84b9855dfb409
af7a34ccd5e21935f2b7bf2c432df4822c9936ba,6b311ef0012f99c594be9b2a57b84b9855dfb409
d7188535329201b3f6a5581ee737b7261b926181,6b311ef0012f99c594be9b2a57b84b9855dfb409
67b647e5a9b93bc9d3a92d1b3b7723c387aa516b,6b311ef0012f99c594be9b2a57b84b9855dfb409
770fd4f3b1eaa6c88a6fc4a5e68052a6b02b93bd,6b311ef0012f99c594be9b2a57b84b9855dfb409
8af269c5b1ecdf895c540a860a4b1ebb8a6bb675,6b311ef0012f99c594be9b2a57b84b9855dfb409
5a23f82bf30843e7fab360c94b084953ace03a44,6b311ef0012f99c594be9b2a57b84b9855dfb409
37a2c8b7bc8da751b341e19e8d00ab3be435f90a,6b311ef0012f99c594be9b2a57b84b9855dfb409
5357c27efca35b8c1c31808d32fa1c00aeea2694,e2ee2deb3547bde31aef8e20843a7bb119ed8c08
04bb39e8852e8b5577ca5d1e9cbec491fa8c754e,6b311ef0012f99c594be9b2a57b84b9855dfb409
d0eaea9f8bb40134f328e9e8308a5f45c9d38c71,bc3276cfa35f85c44d32d4c6818a35e31aafe311
a6dea9b5d876e5a00b9f3048d4c63871ea6bbafb,6b311ef0012f99c594be9b2a57b84b9855dfb409
3daddb953d2c5f03c16ffd258a7fa7aee3077c8f,6b311ef0012f99c594be9b2a57b84b9855dfb409
1ab3295a04b2b01cdca6c815b8f9c0af1fa388cc,6b311ef0012f99c594be9b2a57b84b9855dfb409
88e9d87b679bc91ad65c729d1d0e7ee595323f16,6b311ef0012f99c594be9b2a57b84b9855dfb409
1e422135d250d2db8d3515dacff55338c30c307a,fc3668d5fd072bbc8b251312747512341012937b
159b8d005c6aa1151a8f86f9137d54b62f2fd3d0,d5864e22c223cb75e5b39bcdd50c885cae761018
ba9e67741877e89f4cc522d13be50052800f65c7,6b311ef0012f99c594be9b2a57b84b9855dfb409
eaf530e3b8bc1a4bb86a81901617b788ce82591f,6b311ef0012f99c594be9b2a57b84b9855dfb409
6fc2462834328ebd7e0f6b9f7e1fdcaac8b9f01b,6b311ef0012f99c594be9b2a57b84b9855dfb409
c0c6b1f8c59c6cf40671906ee5e7ba765439caf0,6b311ef0012f99c594be9b2a57b84b9855dfb409
66e99dff7a01396edcc58517b574c000472e6124,942ff4c54bbff4001750895767b152b9836a4f0f
4543626a35e22cf867288ec482347f2b2418d480,6b311ef0012f99c594be9b2a57b84b9855dfb409
dc3c251171bbf64a28d90e15cb2b750bd32861c5,6b311ef0012f99c594be9b2a57b84b9855dfb409
d1fdaed16ec50dd52fe37bfb7f6a9a33c6e4fdff,4d57b93ae62e4140e045ef48a5c5baacf6e28eb5
095fa9a1963c75e3b424c00af4fd35e40366ddc9,e4700157db82188bab92872b4f16b75f933d8d3f
88166a637780262ed82ed039be2486d5db31101b,6b311ef0012f99c594be9b2a57b84b9855dfb409
68e0e67ba33ce9a10a43d00bc3828b79fc3bacc6,6b311ef0012f99c594be9b2a57b84b9855dfb409
6a84b0c5299a238d55dcdf2cc8b0df91cceea080,844ad3978a17b88b016f0e2107841cd91c3e0e40
53cef1035f708bb9303d495b44cbb1a943215ca3,0bb4277bcf1a2bbd5b7cadc1b9bbf12bfba0aea7
34ae7dcbfc09e41144eb95c55cebc5e6a51da739,6b311ef0012f99c594be9b2a57b84b9855dfb409
ecefb042809ea6ed6368c51eca265cc5af557d1c,6b311ef0012f99c594be9b2a57b84b9855dfb409
a4bdc3801ca3c2ca497f9a7f84a59274f011bcf9,a95aed22198da147ec48c3d6bd0beaa575626f5d
82f188661fc2229e55b69b53607a250dca8125f7,6b311ef0012f99c594be9b2a57b84b9855dfb409
de10a1f6ecf6015c8456288cca4137a78624168c,6b311ef0012f99c594be9b2a57b84b9855dfb409
738703c551e13101699b00c74460eeedec252840,6b311ef0012f99c594be9b2a57b84b9855dfb409
3c106553b83c8ad31cdf83b6bed88e94198cab4f,847dae799f64e52bbbf9437a34032df8454a7428
29e58cc5c75c49ac77f2fbea318bbc336a6e23c2,7282cb82800770f28752f5a7c1bd5edd30b5ed1a
c62bb1d2aed051b1d3385623f268fe620424b6c6,ddcce45c907fca8dec65d26e3b0a52cfda6ab720
